u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,class
19.0365829467773,19.1959781646729,18.7341747283936,18.7553272247314,18.8473854064941,0.128274574875832,0.099950678646565,0.069145411252976,0.051382452249527,0.038219105452299,19.5350646972656,21.4110527038574,0.498481750488299,0.339086532592702,0.800889968871999,0.779737472534201,0.687679290771499,-0.159395217895597,0.3024082183837,0.281255722045902,0.1891975402832,0.461803436279297,0.440650939941499,0.348592758178796,-0.021152496337798,-0.113210678100501,-0.092058181762703,-1.8759880065918,-2.3744697570801,-2.2150745391845,-2.6768779754638,-2.655725479126,-2.5636672973633,1
21.0482807159424,20.3270416259766,20.3341121673584,20.3886013031006,20.1373634338379,0.115187011659145,0.089752942323685,0.062090668827295,0.046140018850565,0.034319698810577,20.7175922393799,21.4732685089111,-0.3306884765625,0.390550613403299,0.383480072021502,0.328990936279297,0.580228805542003,0.721239089965799,0.714168548584002,0.659679412841797,0.910917282104503,-0.007070541381797,-0.061559677124002,0.189678192138704,-0.054489135742205,0.196748733520501,0.251237869262706,-0.7556762695312,-0.4249877929687,-1.1462268829345,-1.1391563415527,-1.0846672058105,-1.3359050750732,1
20.4512729644775,20.1566314697266,20.0938892364502,19.89426612854,19.8032417297363,0.105338677763939,0.082079187035561,0.056781999766827,0.042195111513138,0.031385410577059,21.2882614135742,21.4719047546387,0.836988449096701,1.1316299438476,1.194372177124,1.3939952850342,1.4850196838379,0.294641494750898,0.357383728027301,0.5570068359375,0.648031234741197,0.062742233276403,0.262365341186602,0.353389739990298,0.199623107910199,0.290647506713896,0.091024398803697,-0.183643341064496,-1.0206317901612,-1.3152732849121,-1.3780155181885,-1.5776386260987,-1.66866302490239,1
20.3779220581055,20.1866493225098,19.9273891448975,19.9286766052246,19.8996028900146,0.112435899674892,0.08760929107666,0.060607705265284,0.045038018375635,0.033500012010336,20.9015331268311,21.4902400970459,0.5236110687256,0.7148838043213,0.974143981933601,0.972856521606499,1.0019302368165,0.1912727355957,0.450532913208001,0.449245452880898,0.478319168090899,0.259260177612301,0.257972717285199,0.287046432495199,-0.001287460327102,0.027786254882898,0.02907371521,-0.588706970214798,-1.1123180389404,-1.3035907745361,-1.5628509521484,-1.5615634918213,-1.5906372070313,1
21.086877822876,20.4285259246826,20.0715637207031,19.7597332000732,19.6577548980713,0.140539094805717,0.109507106244564,0.075756512582302,0.056295204907656,0.041873291134834,22.1064834594727,23.5418701171875,1.0196056365967,1.6779575347901,2.0349197387696,2.3467502593995,2.4487285614014,0.658351898193402,1.0153141021729,1.3271446228028,1.4291229248047,0.356962203979499,0.6687927246094,0.7707710266113,0.311830520629901,0.4138088226318,0.1019783020019,-1.4353866577148,-2.4549922943115,-3.1133441925049,-3.4703063964844,-3.7821369171143,-3.8841152191162,1
21.8134670257568,21.2623043060303,21.169828414917,21.0742721557617,20.6533336639404,0.078578069806099,0.06122750043869,0.0423569008708,0.031475719064474,0.023412151262164,21.5846748352051,22.5870094299316,-0.228792190551701,0.322370529174805,0.414846420288104,0.510402679443402,0.931341171264705,0.551162719726506,0.643638610839805,0.739194869995103,1.16013336181641,0.092475891113299,0.188032150268597,0.608970642089901,0.095556259155298,0.516494750976602,0.420938491821303,-1.0023345947265,-0.773542404174798,-1.3247051239013,-1.4171810150146,-1.5127372741699,-1.9336757659912,1
21.1977996826172,20.6849555969238,20.0662403106689,19.7987518310547,19.5216388702393,0.077903963625431,0.060702241957188,0.041993528604507,0.031205693259835,0.023211302235723,21.4969062805176,21.858247756958,0.299106597900405,0.8119506835938,1.4306659698487,1.6981544494629,1.9752674102783,0.512844085693395,1.1315593719483,1.3990478515625,1.6761608123779,0.618715286254904,0.886203765869105,1.1633167266845,0.267488479614201,0.544601440429599,0.277112960815398,-0.361341476440394,-0.660448074340799,-1.17329216003419,-1.7920074462891,-2.0594959259033,-2.3366088867187,1
20.1252040863037,19.7612895965576,19.7582111358643,19.7375717163086,19.6418399810791,0.093343958258629,0.072732977569103,0.050316337496042,0.037390433251858,0.027811611071229,20.8170604705811,21.810131072998,0.691856384277401,1.0557708740235,1.0588493347168,1.0794887542725,1.175220489502,0.363914489746101,0.3669929504394,0.387632369995099,0.483364105224599,0.003078460693299,0.023717880248999,0.119449615478498,0.0206394195557,0.116371154785199,0.095731735229499,-0.9930706024169,-1.6849269866943,-2.0488414764404,-2.0519199371337,-2.0725593566894,-2.1682910919189,1
20.5707836151123,20.1465702056885,20.118688583374,19.8135395050049,19.59494972229,0.095953784883022,0.074766539037228,0.051723148673773,0.038435842841864,0.028589203953743,20.1447105407715,21.6420650482178,-0.426073074340799,-0.001859664916999,0.026021957397504,0.331171035766602,0.549760818481502,0.4242134094238,0.452095031738303,0.757244110107401,0.975833892822301,0.027881622314503,0.333030700683601,0.551620483398501,0.305149078369098,0.523738861083999,0.218589782714901,-1.4973545074463,-1.0712814331055,-1.4954948425293,-1.5233764648438,-1.8285255432129,-2.0471153259278,1
19.8057918548584,19.7611484527588,20.1415405273438,20.3683414459229,20.8236198425293,0.08015064150095,0.062452837824822,0.043204583227634,0.032105635851622,0.023880695924163,19.2672843933105,19.4467487335205,-0.538507461547898,-0.493864059448299,-0.874256134033299,-1.1010570526124,-1.5563354492188,0.044643402099599,-0.335748672485401,-0.562549591064499,-1.0178279876709,-0.380392074585,-0.607192993164098,-1.0624713897705,-0.226800918579098,-0.682079315185501,-0.455278396606403,-0.17946434021,0.359043121337898,0.314399719238299,0.694791793823299,0.921592712402397,1.3768711090088,0
20.1399879455566,19.4906692504883,18.6092872619629,18.1571407318115,17.9793224334717,0.085167549550533,0.066361978650093,0.045908909291029,0.034115239977837,0.025375470519066,21.2530193328857,21.7163715362549,1.1130313873291,1.7623500823974,2.6437320709228,3.0958786010742,3.273696899414,0.649318695068303,1.5307006835937,1.9828472137451,2.1606655120849,0.881381988525401,1.3335285186768,1.5113468170166,0.452146530151399,0.6299648284912,0.177818298339801,-0.463352203369198,-1.5763835906983,-2.2257022857666,-3.107084274292,-3.5592308044434,-3.7370491027832,1
20.4298267364502,20.0073509216309,19.9395027160645,19.9090423583984,19.6311149597168,0.086018949747086,0.067025385797024,0.046367850154638,0.03445628285408,0.025629142299295,20.5019836425781,22.0219345092773,0.072156906127901,0.494632720947202,0.562480926513601,0.592941284179702,0.8708686828613,0.4224758148193,0.4903240203857,0.5207843780518,0.798711776733398,0.067848205566399,0.0983085632325,0.376235961914098,0.030460357666101,0.308387756347699,0.277927398681598,-1.5199508666992,-1.5921077728271,-2.0145835876464,-2.0824317932128,-2.1128921508789,-2.3908195495605,1
21.1278438568115,20.4236278533936,20.2459030151367,20.2673301696777,20.0658111572266,0.085496164858341,0.066618032753468,0.046086046844721,0.034246869385243,0.025473380461335,20.9211254119873,21.3678226470947,-0.206718444824197,0.4974975585937,0.6752223968506,0.653795242309602,0.8553142547607,0.704216003417898,0.881940841674798,0.8605136871338,1.0620326995849,0.1777248382569,0.156297683715902,0.357816696166999,-0.021427154540998,0.180091857910099,0.201519012451097,-0.446697235107401,-0.239978790283203,-0.944194793701101,-1.121919631958,-1.100492477417,-1.3020114898681,1
22.4244709014893,21.3028545379639,21.0662746429443,21.1053085327148,20.6762065887451,0.063530951738358,0.049502890557051,0.034245871007443,0.02544835023582,0.018928898498416,22.5138893127441,22.1311836242676,0.089418411254801,1.2110347747802,1.4476146697998,1.4085807800293,1.837682723999,1.1216163635254,1.358196258545,1.3191623687745,1.7482643127442,0.236579895019599,0.197546005249098,0.6266479492188,-0.039033889770501,0.390068054199201,0.429101943969702,0.382705688476499,0.293287277221697,-0.828329086303704,-1.0649089813233,-1.0258750915528,-1.4549770355225,0
22.2342414855957,21.561544418335,21.41188621521,21.4673633575439,20.7410087585449,0.115669995546341,0.090129278600216,0.062351014465094,0.046333488076925,0.034463603049517,22.6975269317627,23.4236145019531,0.463285446166999,1.1359825134277,1.2856407165527,1.2301635742188,1.9565181732178,0.6726970672607,0.8223552703857,0.7668781280518,1.4932327270508,0.149658203125,0.094181060791101,0.820535659790103,-0.055477142333899,0.670877456665103,0.726354598999002,-0.726087570190401,-1.1893730163574,-1.8620700836181,-2.0117282867431,-1.9562511444092,-2.6826057434082,1
20.7803707122803,20.2048950195313,19.9679622650146,19.8306102752686,19.6503067016602,0.144902989268303,0.112907432019711,0.078108839690685,0.058043237775564,0.043173503130674,21.1450042724609,21.4792804718018,0.3646335601806,0.940109252929599,1.1770420074463,1.3143939971923,1.4946975708007,0.575475692748999,0.812408447265696,0.949760437011697,1.1300640106201,0.236932754516697,0.374284744262699,0.554588317871101,0.137351989746001,0.317655563354403,0.180303573608402,-0.334276199340902,-0.698909759521502,-1.2743854522705,-1.5113182067872,-1.6486701965332,-1.8289737701416,1
20.1320323944092,20.150463104248,20.3319873809814,20.5026206970215,20.9663619995117,0.109446071088314,0.085279636085033,0.058996059000492,0.043840393424034,0.032609198242426,20.6993560791016,21.573881149292,0.567323684692404,0.548892974853601,0.367368698120202,0.196735382080099,-0.267005920410099,-0.018430709838803,-0.199954986572202,-0.370588302612305,-0.834329605102504,-0.181524276733398,-0.352157592773501,-0.8158988952637,-0.170633316040103,-0.634374618530302,-0.463741302490199,-0.874525070190401,-1.44184875488281,-1.423418045044,-1.2418937683106,-1.0712604522705,-0.607519149780302,1
20.445707321167,20.1568374633789,19.9445037841797,19.6664390563965,19.7328758239746,0.075714275240898,0.058996047824621,0.040813192725182,0.030328577384353,0.022558888420463,20.4518585205078,21.2410259246826,0.006151199340803,0.295021057128903,0.507354736328104,0.7854194641113,0.7189826965332,0.2888698577881,0.501203536987301,0.779268264770497,0.712831497192397,0.212333679199201,0.490398406982397,0.423961639404297,0.278064727783196,0.211627960205096,-0.0664367675781,-0.789167404174798,-0.7953186035156,-1.0841884613037,-1.2965221405029,-1.5745868682861,-1.508150100708,1
21.0454730987549,20.6812152862549,20.4826488494873,20.6245994567871,20.6860046386719,0.091436631977558,0.071246810257435,0.049288209527731,0.036626424640417,0.02724332921207,21.1503524780273,21.5505886077881,0.104879379272401,0.4691371917724,0.66770362854,0.525753021240199,0.464347839355401,0.3642578125,0.562824249267599,0.420873641967798,0.359468460083001,0.198566436767599,0.056615829467798,-0.004789352416999,-0.141950607299801,-0.203355789184599,-0.061405181884798,-0.400236129760799,-0.5051155090332,-0.8693733215332,-1.0679397583008,-0.925989151000998,-0.8645839691162,1
20.5582237243652,20.489595413208,20.2470722198486,20.2073154449463,20.1417808532715,0.078785941004753,0.061389472335577,0.042468953877688,0.031558983027935,0.023474086076021,21.1829166412354,21.7904262542725,0.624692916870199,0.693321228027397,0.935844421386797,0.975601196289098,1.0411357879639,0.068628311157198,0.311151504516598,0.350908279418899,0.416442871093697,0.2425231933594,0.282279968261701,0.347814559936499,0.039756774902301,0.105291366577099,0.065534591674798,-0.607509613037102,-1.2322025299073,-1.3008308410645,-1.5433540344239,-1.5831108093262,-1.648645401001,1
20.2323532104492,19.8739700317383,19.8901977539063,19.7166175842285,19.4622650146484,0.098454035818577,0.076714716851711,0.05307088419795,0.039437353610992,0.029334146529436,20.1090850830078,21.0382614135742,-0.123268127441399,0.235115051269503,0.218887329101502,0.392467498779304,0.646820068359403,0.358383178710902,0.342155456542901,0.515735626220703,0.770088195800803,-0.016227722168001,0.157352447509801,0.411705017089901,0.173580169677802,0.427932739257901,0.254352569580099,-0.929176330566399,-0.805908203125,-1.1642913818359,-1.1480636596679,-1.3216438293457,-1.5759963989258,1
20.3897705078125,19.976634979248,19.9390983581543,19.8421249389648,19.7791538238525,0.100078582763672,0.077980555593967,0.05394658818841,0.040088094770908,0.029818179085851,20.4825839996338,21.5370445251465,0.0928134918213,0.505949020385799,0.543485641479499,0.640459060668999,0.7034301757813,0.413135528564499,0.4506721496582,0.547645568847699,0.61061668396,0.0375366210937,0.1345100402832,0.197481155395501,0.096973419189499,0.1599445343018,0.062971115112301,-1.0544605255127,-1.147274017334,-1.5604095458985,-1.5979461669922,-1.6949195861817,-1.757890701294,1
19.7941150665283,19.3049583435059,19.1390342712402,18.6708812713623,18.5214214324951,0.10235421359539,0.079753704369068,0.055173244327307,0.040999636054039,0.030496194958687,20.778923034668,21.4525680541992,0.984807968139698,1.4739646911621,1.6398887634278,2.1080417633057,2.2575016021729,0.489156723022404,0.655080795288104,1.123233795166,1.2726936340332,0.1659240722657,0.634077072143597,0.783536911010799,0.468152999877898,0.617612838745099,0.149459838867202,-0.6736450195312,-1.6584529876709,-2.1476097106933,-2.313533782959,-2.7816867828369,-2.9311466217041,1
21.7073669433594,21.2422275543213,20.9321269989014,20.6671047210693,20.2759647369385,0.12600065767765,0.098178863525391,0.067919686436653,0.050471603870392,0.037541601806879,23.3655300140381,23.3172702789307,1.6581630706787,2.1233024597168,2.4334030151367,2.6984252929688,3.0895652770996,0.4651393890381,0.775239944458001,1.0402622222901,1.4314022064209,0.310100555419901,0.575122833251999,0.966262817382798,0.265022277832099,0.656162261962898,0.391139984130799,0.048259735107404,-1.6099033355713,-2.0750427246094,-2.3851432800293,-2.6501655578614,-3.04130554199219,1
20.9046020507813,20.2021503448486,19.6964111328125,19.496696472168,19.4110946655273,0.102835059165955,0.080128386616707,0.055432446300983,0.041192248463631,0.03063946403563,21.6669502258301,21.8267364501953,0.762348175048803,1.4647998809815,1.9705390930176,2.1702537536621,2.2558555603028,0.702451705932699,1.2081909179688,1.4079055786133,1.493507385254,0.505739212036101,0.7054538726806,0.7910556793213,0.199714660644499,0.285316467285199,0.0856018066407,-0.159786224365199,-0.922134399414002,-1.6245861053467,-2.1303253173828,-2.3300399780273,-2.415641784668,1
19.9383411407471,19.9165573120117,19.530387878418,19.5704441070557,19.6551780700684,0.076155073940754,0.059339519590139,0.041050806641579,0.030505148693919,0.02269022539258,20.6171016693115,21.606746673584,0.678760528564396,0.700544357299798,1.0867137908935,1.0466575622558,0.9619235992431,0.021783828735401,0.407953262329102,0.367897033691403,0.283163070678704,0.3861694335937,0.346113204956001,0.261379241943303,-0.040056228637699,-0.124790191650398,-0.084733963012699,-0.9896450042725,-1.6684055328369,-1.6901893615723,-2.076358795166,-2.0363025665283,-1.9515686035156,1
19.9383411407471,19.9165573120117,19.530387878418,19.5704441070557,19.6551780700684,0.076155073940754,0.059339519590139,0.041050806641579,0.030505148693919,0.02269022539258,20.6171016693115,21.606746673584,0.678760528564396,0.700544357299798,1.0867137908935,1.0466575622558,0.9619235992431,0.021783828735401,0.407953262329102,0.367897033691403,0.283163070678704,0.3861694335937,0.346113204956001,0.261379241943303,-0.040056228637699,-0.124790191650398,-0.084733963012699,-0.9896450042725,-1.6684055328369,-1.6901893615723,-2.076358795166,-2.0363025665283,-1.9515686035156,1
22.103141784668,20.5716743469238,20.2528038024902,20.1301441192627,19.8028564453125,0.100043118000031,0.077952921390533,0.053927469998598,0.040073890239,0.029807610437274,22.9465484619141,23.7414169311523,0.843406677246101,2.3748741149903,2.6937446594239,2.8164043426514,3.1436920166016,1.5314674377442,1.8503379821778,1.9729976654053,2.3002853393555,0.318870544433604,0.441530227661104,0.768817901611303,0.1226596832275,0.449947357177699,0.327287673950199,-0.7948684692382,-1.6382751464843,-3.1697425842285,-3.4886131286621,-3.6112728118896,-3.9385604858398,0
19.9601097106934,19.8050022125244,19.4964847564697,19.4451351165771,19.3912944793701,0.113247908651829,0.088242001831532,0.061045408248901,0.045363280922175,0.033741947263479,20.6057090759277,21.5400905609131,0.6455993652343,0.800706863403302,1.109224319458,1.1605739593506,1.2144145965576,0.155107498169002,0.463624954223697,0.514974594116296,0.568815231323299,0.308517456054695,0.359867095947294,0.413707733154297,0.0513496398926,0.105190277099602,0.053840637207003,-0.934381484985401,-1.5799808502197,-1.7350883483887,-2.0436058044434,-2.094955444336,-2.148796081543,1
22.0461654663086,21.5725154876709,21.4677639007568,21.3088111877441,21.1442890167236,0.086134605109692,0.067115500569344,0.046430192887783,0.034502610564232,0.0256636030972,21.5970611572266,22.1985530853271,-0.449104309082003,0.024545669555703,0.129297256469801,0.2882499694825,0.452772140503001,0.473649978637706,0.578401565551804,0.737354278564503,0.901876449585004,0.104751586914098,0.263704299926797,0.428226470947298,0.158952713012699,0.3234748840332,0.164522171020501,-0.601491928100501,-0.152387619018498,-0.626037597656204,-0.730789184570302,-0.889741897583001,-1.0542640686035,1
21.8512859344482,21.3119850158691,21.1935234069824,21.0306243896484,21.4056453704834,0.110842451453209,0.086367689073086,0.059748768806458,0.044399738311768,0.033025246113539,21.2306594848633,21.7403011322021,-0.620626449584901,-0.081325531005803,0.037136077880902,0.200035095214901,-0.174985885620099,0.539300918579098,0.657762527465802,0.820661544799801,0.445640563964801,0.118461608886705,0.281360626220703,-0.093660354614297,0.162899017333999,-0.212121963501001,-0.375020980835,-0.509641647338803,0.110984802246097,-0.428316116333001,-0.546777725219705,-0.709676742553704,-0.334655761718704,1
20.2491321563721,19.6565322875977,19.0872249603271,18.8546314239502,18.405403137207,0.096700921654701,0.07534870505333,0.052125886082649,0.038735117763281,0.028811812400818,21.3608131408691,22.1459503173828,1.111680984497,1.7042808532714,2.273588180542,2.5061817169189,2.9554100036621,0.592599868774403,1.161907196045,1.3945007324219,1.8437290191651,0.569307327270597,0.8019008636475,1.2511291503907,0.232593536376903,0.681821823120103,0.4492282867432,-0.7851371765137,-1.8968181610107,-2.4894180297851,-3.0587253570557,-3.2913188934326,-3.7405471801758,1
20.2342433929443,20.0507774353027,19.461238861084,19.0355033874512,18.8985080718994,0.100481234490871,0.078294299542904,0.054163634777069,0.040249384939671,0.029938146471977,20.9602031707764,20.7651901245117,0.725959777832099,0.9094257354737,1.4989643096924,1.9246997833252,2.061695098877,0.183465957641602,0.773004531860298,1.1987400054931,1.3357353210449,0.589538574218697,1.0152740478515,1.1522693634033,0.425735473632805,0.562730789184606,0.1369953155518,0.195013046264698,-0.530946731567401,-0.714412689209002,-1.3039512634277,-1.7296867370605,-1.8666820526123,1
18.4113578796387,17.7917785644531,17.815149307251,17.7699527740479,17.4394626617432,0.10371083766222,0.080810777842999,0.055904522538185,0.041543051600456,0.030900398269296,19.4373073577881,20.2290325164795,1.02594947814941,1.645528793335,1.6221580505371,1.66735458374021,1.9978446960449,0.619579315185597,0.596208572387695,0.641405105590799,0.971895217895497,-0.023370742797901,0.021825790405202,0.352315902709901,0.045196533203104,0.375686645507802,0.330490112304698,-0.791725158691396,-1.8176746368408,-2.4372539520264,-2.4138832092285,-2.4590797424316,-2.7895698547363,1
18.4113578796387,17.7917785644531,17.815149307251,17.7699527740479,17.4394626617432,0.10371083766222,0.080810777842999,0.055904522538185,0.041543051600456,0.030900398269296,19.4373073577881,20.2290325164795,1.02594947814941,1.645528793335,1.6221580505371,1.66735458374021,1.9978446960449,0.619579315185597,0.596208572387695,0.641405105590799,0.971895217895497,-0.023370742797901,0.021825790405202,0.352315902709901,0.045196533203104,0.375686645507802,0.330490112304698,-0.791725158691396,-1.8176746368408,-2.4372539520264,-2.4138832092285,-2.4590797424316,-2.7895698547363,1
20.2589359283447,19.9291954040527,19.9986133575439,20.0338935852051,20.2468643188477,0.178723245859146,0.139259949326515,0.096339382231236,0.07159049063921,0.053250171244144,21.369441986084,21.5559329986572,1.1105060577393,1.4402465820313,1.3708286285401,1.3355484008789,1.1225776672363,0.329740524292003,0.260322570800803,0.225042343139599,0.012071609497003,-0.0694179534912,-0.104698181152404,-0.317668914795,-0.035280227661204,-0.2482509613038,-0.212970733642596,-0.186491012573196,-1.2969970703125,-1.6267375946045,-1.5573196411133,-1.5220394134521,-1.3090686798095,0
20.8133716583252,20.4031162261963,20.3718070983887,20.1869468688965,19.7428607940674,0.095387056469917,0.074324943125248,0.051417652517557,0.038208827376366,0.028420347720385,20.9299755096436,20.5829372406006,0.116603851318402,0.526859283447301,0.558168411254904,0.743028640747099,1.1871147155762,0.410255432128899,0.441564559936502,0.626424789428697,1.0705108642578,0.031309127807603,0.216169357299798,0.660255432128899,0.184860229492195,0.628946304321296,0.444086074829102,0.347038269042997,0.230434417724595,-0.179821014404304,-0.211130142211907,-0.395990371704102,-0.840076446533203,1
21.7120113372803,21.2987823486328,20.265983581543,19.5110702514648,19.2393398284912,0.126561999320984,0.098616249859333,0.068222261965275,0.050696454942226,0.037708848714829,22.0549125671387,22.8044281005859,0.342901229858398,0.756130218505898,1.7889289855957,2.5438423156739,2.8155727386475,0.4132289886475,1.4460277557373,2.2009410858155,2.4726715087891,1.0327987670898,1.787712097168,2.0594425201416,0.7549133300782,1.0266437530518,0.271730422973601,-0.749515533447198,-1.0924167633056,-1.5056457519531,-2.5384445190429,-3.2933578491211,-3.5650882720947,1
19.9684276580811,19.6026439666748,19.3647041320801,19.0811138153076,18.9650535583496,0.118235684931278,0.092128448188305,0.063734032213688,0.047361217439175,0.035228043794632,20.3413791656494,21.661190032959,0.372951507568295,0.738735198974595,0.976675033569293,1.2602653503418,1.37632560729979,0.3657836914063,0.603723526000998,0.887313842773501,1.0033740997315,0.237939834594698,0.521530151367202,0.637590408325199,0.283590316772504,0.399650573730501,0.116060256957997,-1.3198108673096,-1.6927623748779,-2.0585460662842,-2.2964859008789,-2.5800762176514,-2.6961364746094,1
19.7728328704834,19.2502956390381,18.4534740447998,18.0775566101074,17.6135864257813,0.114476881921291,0.089199610054493,0.061707880347967,0.045855566859245,0.034108117222786,21.2164134979248,21.745023727417,1.4435806274414,1.9661178588867,2.762939453125,3.1388568878174,3.6028270721435,0.522537231445295,1.3193588256836,1.695276260376,2.1592464447021,0.796821594238303,1.17273902893071,1.6367092132568,0.375917434692404,0.839887619018501,0.463970184326097,-0.528610229492202,-1.9721908569336,-2.4947280883789,-3.2915496826172,-3.66746711730961,-4.1314373016357,1
